entry_id;calculation_id;name
23592;125753;BH10C2N
23595;125765;H5CN3
23596;125772;RbPPbS4
10765;12583;ZrInAu2
5216;12586;U3Si
23619;125866;BaBe2Si2O7
23620;125870;ZnP2
4724;12588;N
18855;12591;MoH
17078;12593;ZrCd3
23633;125930;Cr4InCuSe8
18360;12594;Li2GaRh
10172;12595;CsAuCl3
19409;12596;Mn3ZnC
25652;12597;YbMg2Sb2
3031;12599;CsHgF3
23663;126056;Cu5Bi2B4O14
23671;126093;Lu2C3N6
23687;126168;BaLi2SiO4
23690;126181;LiAlH8C16O8F36
18268;12621;CePt
18793;12622;Ce3In
30685;12623;LiZrSe2
11990;12626;BaIrO3
3032;12627;RbHgF3
23718;126304;RbBe2BO3F2
23738;126395;Cs3Mo2BrO7
23743;126417;Eu11Zn6As12
23748;126438;CsK7Rb5
23785;126591;HfGaPt
13668;12660;MnNi2Sb
23790;126611;Pr4Ge7
19087;12662;InPt3
20631;12664;TiSe
10389;12665;TiAlAu2
10653;12668;LiAg2Sn
19382;12672;LiCrS2
13024;126729;Rb2NbF6
3493;12673;NbAs
6051;126734;Na2UF6
23822;126761;Cs2UPd3Se6
23823;126766;Eu5Cd2Sb5O
23825;126777;Ce5GeBi2
23836;126823;AlPO4
23839;126836;Li2FeSiO4
23882;126880;Li2AlB5H38N6
18926;12696;KCrO2
18484;12698;YbTlSe2
14990;12700;LaI
10386;12701;MnAlAu2
29201;12703;Ce3Tl
16042;12704;NaLi2N
20674;12706;Mn3Sb
18928;12710;SrVO3
23998;127134;Eu2BIN2
23999;127138;U8MnS17
24022;127243;NpP4S12
31053;12735;Sc
20633;12739;CrSe
7813;12740;NiTe
29193;12741;Ce3Sn
8412;12744;LuBRh3
24072;127456;Cs2Th6F25
24081;127497;La2Ga2GeS8
24103;127598;B10H13
30322;127606;UGaPd
17338;127620;GdSn3
17942;127625;PrTlPd
24131;127733;Cs2Mo3O10
17269;12776;ScGaNi2
17273;12777;TiGaNi2
24283;12778;RbGdSe2
17275;12779;VGaNi2
13178;12781;GaSe
11134;12782;TmInPd2
18359;12785;Li2GaPt
24159;127850;NaV3H6S2O14
30752;12786;MnSe
5555;12787;LaAlO3
10431;12788;Al3Cu2
2743;12789;Ni3S2
18910;12790;Hg4Pt
24173;127907;Ca3Al2N4
6610;12792;NdAlO3
24197;128008;ErMnO3
4619;12811;VCl2O
20573;12812;HgTe
24224;128127;Na3CoN6O12
17263;12813;Nd3Ga
10608;12815;YAl
16807;12816;TiGa3
10651;12817;Li2AgSn
24238;128188;KFeC6N3O3
8402;12819;ScBIr3
24256;128266;K2SrNb6Cl18
24261;128288;KLiH2WO5
24263;128297;MnTe2O5
24267;128312;CaCO3
24294;128430;HgI2
20492;12846;ZrN
18013;12847;TePt
2631;12848;InSb
13692;12850;MnSe
16785;12851;CsNdTe2
18835;12852;GaFe3
17587;12855;LiMgSnPt
17592;12856;Li3Pb
24326;128570;CaBi6P4O20
12273;12860;Na3ClO
24334;128605;NpIO5
24335;128609;NpAgSeO5
24336;128614;NpAgSeO5
24372;128765;NaTiSi2O6
24388;128826;CsSmGeSe4
24394;128850;LiH4SeNO4
26834;12888;NaVO2
20634;12891;MnSe
10120;12892;SnAu
10385;12894;HfAlAu2
10644;12895;ScInAg2
17072;12896;TiCd
18363;12898;LiGa2Pt
8407;12900;LaBRh3
24451;129097;Li2PrN5O15
24454;129110;CsPr3CI6
24459;129126;RbNd2I5
24482;129223;AlH10C3N
10531;12923;AlVNi2
24484;129231;In2Ni21B6
20638;12925;ZnSe
24488;129250;K2LiV5H10O19
11162;12926;SmIn3
7918;12928;Ti3AlC
24529;129428;Ba3Ge4
19012;12951;BiRh
19037;12952;TlCl
28910;12954;YbNiC2
18063;12956;VSnRh2
24563;129565;Na5Li3Ti2S8
30458;12957;Li2SnGe
24565;129574;LiNb3Bi4O14
6278;12958;RbTlO2
7829;12959;SnPt
5553;12962;NaTaO3
24575;129622;Mn2GeSe4
12263;12963;Li3BrO
11144;12967;ScInPt2
17579;12968;La3Sn
30895;129680;Sr2UO4
30909;129682;ZrPRu
23122;129690;Cs4CO4
22675;129701;UTi2O6
24619;129818;LiEu3SiCl3O4
24626;129849;Ba3YbRu2O9
11467;12989;BaPaO3
6609;12990;PrAlO3
24639;129902;BH2N
19705;12991;Fe3RhN
24642;129915;Pr5C2Cl9
19454;12992;CaAl4
6890;12993;KMnF3
6891;12994;KNiF3
7149;12995;KTaO3
6392;12996;K3BrO
24280;12998;RbPrSe2
11120;12999;ScInNi2
18362;13000;LiGa2Ru
24664;130007;Ce5C2Cl9
6622;13002;P2Rh3
28901;13009;SmNiC2
17792;13010;NiSnRh2
6126;13011;CaTiO3
7656;13013;SrNbO3
24721;130244;RbNb3CuCl9
11133;13026;ScInPd2
24729;130278;La15B14C19
24762;130421;Zr8Ni21
24771;130462;CoRe2H8O12
24773;130470;SnPSe3
4313;13052;LiSnS2
24788;130529;KSrVO4
16415;13054;CdCN2
21058;13055;AlCuTe2
9276;13056;Sc
13639;13057;ZrTaNO
24800;130583;ZrSe2Cl12
9307;13059;Te
29699;13066;MnInCu2
28684;13068;HfBe
17850;13071;VNi3
24835;130727;La4B4Br5
8397;13073;HoBPd3
3033;13075;KHgF3
24842;130754;CoTePb2O6
18946;13076;SrCrO3
24847;130776;PHF4
6219;13079;InSe
11110;13080;Nd3In
15217;13081;LiAg2Ge
30945;13082;SrPd
24857;130820;EuSnAu
17302;13083;TaGa3
20636;13084;NiSe
19717;13087;BaAl2Si2
24877;130908;La5Si5I3
24884;130938;Fe4Si2Sn7O16
17800;13094;ScNi2Sn
23548;13095;SrMgIn3
25397;13097;Ca3TlN
11935;130975;Ca2IN
20456;13098;HfPbO3
5593;130980;InCuS2
2275;13099;LiCu2P2
13042;13100;Ca3AuN
17300;13102;Sm3Ga
2183;13103;InCl
18361;13104;LiGa2Rh
13238;13107;BaTiO3
24915;131072;CoH2SeO4
11194;13108;CaZn2Si2
6611;13109;LaAlO3
16895;13110;RbUO3
7923;13111;Ti3TlC
7924;13112;Ti3TlN
7410;13113;LaCrO3
24933;131147;K2LiAlF6
8456;13116;TbBRh3
24938;131170;CaCuGe
24939;131177;Ta3Se8Br6
20775;13126;LaF3
28908;13129;YNiC2
17816;13130;TiNi2Sn
17823;13132;YbNi2Sn
2185;13133;InCl
18874;13134;MoRh
5030;13135;AgBiSe2
7916;13136;Y3TlC
24985;131373;WBr5
8453;13138;ScBRh3
8459;13140;YbBRh3
5640;13141;NdVO3
5647;13142;ZnAgF3
25007;131461;TaCl5
10864;13157;BaSn
25040;131600;K5HC2N4
8047;13165;TlBiSe2
20905;13166;SrHgO2
11711;13167;GdCr2Si2
2517;13168;KNbO3
8420;13169;NdBRh3
13828;13170;ZnFe3C
31352;13171;Hg4Pt
17145;13173;TiCuHg2
18429;13174;UInNi2
18028;13178;VPt3
11669;13180;Ca2NCl
25089;131803;La10B9C12
22278;13197;Ca3SnO
8436;13198;KUO3
13573;13199;Rb3AuO
25135;132007;CoBP2HPbO9
20652;13202;HfAg
25150;132075;BaCoBP2HO9
10661;13211;NdAg2
16047;13213;Na2LiN
25163;132132;LiEr2S2O8F3
25166;132145;KPH2O4
14519;13215;Ba2ZnN2
4049;132158;V2CuO6
1706;13216;SrZn2Ge2
27175;132169;Eu3Al2Ge4
15895;13219;SrAl2H2
5638;13220;CeVO3
5639;13221;PrVO3
25180;132217;La5B4N9
5646;13222;KMgF3
25191;132273;RbNiF3
25192;132278;CsNiF3
19407;13228;TlFeS2
12126;13230;NaRhO2
10107;13232;NaHoS2
17820;13235;VNi2Sn
5255;13236;NaCNO
10387;13237;ScAlAu2
25216;132387;K4Ta2S11
13212;13239;CsYbS2
13984;13240;NaVSe2
6297;13241;VS
18356;13242;LiGa2Ir
11714;13244;TmSi2Rh2
13268;13245;Li2NiO2
8411;13246;LuBPd3
14824;13247;NaSn2As2
16112;13248;Lu2AlSi2
5628;13249;LaTiO3
8448;13250;YbBPd3
24438;13251;CaAl2Ga2
8454;13254;SmBRh3
21788;13255;SrGa2H2
25261;132589;Gd10B2Br15
4705;13259;CrCuSe2
17280;13260;ScGaPd2
30437;13261;Ge
25269;132629;LiH15N5O3
28649;13264;BaPd
2719;132640;CrHgF6
17809;13265;Ni3Sn
8202;13266;RbMnF3
5642;13267;CeCrO3
8209;13268;BaMoO3
16169;13269;EuH3Pd
25290;132730;Tb10B2Br15
31224;13274;MnGaNi2
13209;13275;CsHoS2
13210;13276;CsErS2
17075;13278;V3Cd
30746;13279;MnSnPd2
17084;13280;Ce3Ga
20168;13282;InBiO3
7352;13283;LaP2Ru2
8419;13284;NdBPd3
19225;132845;CeIn2Pd
2794;13285;BaZn2P2
5637;13287;LaVO3
8457;13288;YBRh3
19996;13289;MgAl2Si2
25326;132891;Bi9Rh2I3
18718;13290;SrAl4
9999;13291;NbAgO3
5644;13292;NdCrO3
25352;133006;Zr5Te6
12279;13303;EuAl2Si2
25358;133034;Ca2CoSi2O7
19147;13311;Yb2SO2
18392;13312;YbMn2Si2
12748;13313;DySi2Pd2
21805;13315;CaNiH3
17283;13320;Pr3Ga
25403;133229;Li6Ca12Re4N16O3
20899;13323;TlCdS2
25406;133241;Tl2B2Se7
4778;13327;RbO
8400;13328;Sc3InB
19719;13329;TiPbO3
10488;13330;Li3Al2
5645;13331;SmCrO3
25431;133346;Nb2Tl4S11
25432;133350;Ta2Tl4S11
25439;133378;Gd4Zn5Ge6
25447;133410;Cs3Bi2I9
25455;133444;LiNb6Cl19
17322;13348;GdInPd2
25466;133489;La3B2N5
30251;13350;ZrFe2Si2
25470;133510;Er2Se3O9
19752;13355;LaAlO3
25480;133552;CoSb2S2O4F12
25523;133732;NbCl3O
17144;13376;HfCuHg2
12529;13377;PbS
19211;13378;LiMnTe2
17271;13380;TaGaNi2
30947;13381;TbPd
10634;13383;TiAgHg2
10640;13384;LaInAg2
25549;133843;LiPH21S3N7
10646;13385;TmInAg2
10656;13387;PrMg2Ag
10919;13389;Cs3Bi
14007;13390;TbSi2Os2
25565;133908;SrLi2CrN3
16110;13393;Er2AlSi2
8449;13394;PrBRh3
25573;133942;Cs7NbIn3As5
13843;13400;DyRh3C
5643;13401;PrCrO3
13850;13402;EuRh3C
5908;13403;CsPbF3
3092;13406;KFeF3
2939;13410;ErSi
24066;13411;Ba2NF
8092;13412;NaTiO2
25615;134122;K3Ta2Ag3S8
25617;134132;K3Nb2Ag3S8
18416;13414;LuCu2Si2
27992;13415;CaAs2Ru2
25635;134205;UTl2Te2O8
25639;134228;Ta2Tl4Se11
25668;134353;FePO4
25672;134365;CsHoSiS4
25676;134381;EuPS3
25687;134431;La4In21Pd10
25688;134436;Ce4In21Pd10
25689;134440;Pr4In21Pd10
25690;134444;Nd4In21Pd10
25691;134448;Sm4In21Pd10
17146;13447;ZrCuHg2
17278;13450;ZrGaNi2
24067;13451;Ba2NCl
25710;134525;La2CuS4
30532;13454;NiHg4
8446;13455;TbBPd3
16432;134563;Mg2H2O3
21789;13457;BaGa2H2
25721;134576;Nd2Sn3
8467;13458;Sc3SnB
3854;13459;CaAl2Si2
16944;13460;CaMg2Sb2
25750;134697;EuB2S4
6448;134711;ErHO2
25754;134715;Tm2Si2O7
22977;134728;Cs2PdI2Br4
25782;134839;CdC4N6
10329;13484;CuNiSb2
6277;13485;KTlO2
2184;13486;InCl
25787;134863;Li5SbS3I2
11670;13487;Ca2BrN
4502;13488;NaN3
10657;13489;SmMg2Ag
18355;13490;Li2GaIr
25800;134919;PtCl3
30516;13494;HfSi2Ni2
9947;13497;EuAl4
25813;134972;Y4In20Ni11
3798;13498;AlCr2B2
25817;134989;Eu3Ga4Ge6
29780;13499;YbCu2S2
21254;13501;RbFe2As2
2798;13502;CaZn2Sb2
25826;135028;Cs3Nb2AsSe11
8444;13503;PrBPd3
8445;13504;SmBPd3
8447;13505;TmBPd3
2061;13506;Sb2Te3
7782;13516;NiS
23434;13517;ScAl3
10363;13518;CeInAg2
25860;135181;RbLiH12Se3N4
18828;13519;Dy3In
18876;13521;NiPb
27947;13522;Al3Ru2
1709;13523;SrAg2Sn2
25651;13524;EuMg2Sb2
25874;135245;Rb2MoI6O18
14041;13525;TbSi2Pd2
25875;135250;Cs2ZrI6O18
18699;13527;Al3Ni2
5630;13529;BaFeO3
25672;1352933;CsHoSiS4
8208;13532;BaPuO3
3341;13533;CeMg2Si2
8219;13535;Dy3AlC
21296;13537;Ti2H2Pd
16946;13538;BaMg2Sb2
25908;135400;Rb2ZrI6O18
2080;13541;Mg3Sb2
25913;135421;KB5H5
25914;135426;NaB5H5
25940;135528;Cs3Tm11Te18
25944;135547;K2LiH6N3
25945;135551;K2NaH6N3
25948;135564;K3Ta2Ag3Se8
7775;13558;CuAgTe2
4722;13560;N
18852;13561;Nb3Ge
13475;13562;LiCuO2
11168;13563;ThIn3
7584;13564;MnAs
23872;13567;SrRuO3
25972;135673;Ca5Al2Si2N8
25983;135726;LaBC
21623;13580;NaRuO2
21446;13582;SrGe3Pd
30830;13586;TmNi2P2
13853;13590;Fe3SnC
16943;13591;CaMg2As2
26034;135940;La5C2I9
26035;135948;La10C4I15
26043;135985;Li3ScF6
26056;136038;Ho2Ge3Pt9
26057;136043;Dy2Ge3Pt9
26058;136047;Tb2Ge3Pt9
17508;13610;IrPb
18821;13611;InCuPt2
13215;13612;KSmTe2
29545;13613;CrGa4
10264;13614;Ca3AsN
8224;13616;Gd3AlC
5671;13618;CsPbCl3
5672;13620;CsPbBr3
26111;136278;Cs8Tl8O
26123;136333;LiS2NO4F2
6441;13634;MgH2O2
9623;13636;Gd
26131;136366;Bi12PtCl12
21102;13641;Na3N
10633;13643;GdInAg2
13213;13644;CsLuS2
26150;136445;CdAu2F12
21175;13645;NaMoO2
31030;13646;TmSi2Ru2
18390;13647;DyMn2Si2
8406;13648;LaBPd3
16108;13650;Y2AlSi2
22279;13651;Ba3SnO
26169;136533;Ag2BiO3
26170;136538;Ag2BiO3
5400;13654;CsAuCl3
17292;13656;Pu3Ga
13758;13658;TlClO3
18389;13659;TbMn2Si2
18227;13661;Ca3BiN
19000;13662;SrTcO3
26191;136635;Sm2Se3O9
30863;13678;UNi2Sn
17879;13681;LaAl2Zn2
26234;136813;La17Al4Si9N33
9938;13682;LaSi2Ru2
16109;13683;Ho2AlSi2
2800;13684;SrZn2Sb2
20778;13686;GdCu2Si2
16945;13688;SrMg2Sb2
4639;13689;CsHgBr3
8231;13690;Tb3AlC
13108;13691;KPdF3
29910;13719;DySnPd2
30995;13721;ZrPt
26334;137215;Zn8B3H3O14
25369;13723;CsAuC2
1708;13726;SrSi2Au2
18391;13727;HoMn2Si2
16374;13728;CeBPt3
15624;13729;DyNi2P2
26351;137290;La4MgCo
15626;13730;ErNi2P2
28029;13731;EuAs2Ru2
26359;137318;Tb4CdCo
7435;13732;GdAl2Si2
26361;137326;Ho4CdCo
6932;13733;CsAuCl3
26363;137334;Dy4CdRh
26364;137338;Ho4CdRh
2352;13734;CsSnBr3
11174;13741;UIn3
22505;13743;V2N3
8225;13745;Ho3AlC
8491;13748;Mn3IrN
18239;13749;Ca3PN
10761;137492;YInAu
26412;137542;Dy4InRh
26413;137546;Er4InRh
26418;137570;HC2SClOF2
10343;13766;GdTlS2
10643;13769;PrInAg2
26460;137764;LiB3H18N5
26464;137782;Al2NiCl8
18426;13780;YbCu2Ge2
19459;13781;NiHg4
29818;13782;TlCu2Te2
5380;13784;KCuF3
25072;13785;KYbSe2
13192;13787;NaLuS2
31031;13789;YSi2Ru2
16111;13790;Tm2AlSi2
12310;13791;TbCr2Si2
20779;13793;YbCu2Si2
8220;13794;Er3AlC
26502;137945;Li3B5H2O10
13872;13795;GdRh3C
29542;13797;ErCr2Si2
31342;13798;Mg3Bi2
8233;13800;Y3AlC
25246;13801;SrMg2N2
26517;138018;K4GeTe4H4O2
5424;13802;BaTiO3
7217;13803;RbGeI3
26520;138032;Ho4InIr
26521;138035;Gd16In4Ir4O
20773;13813;LaF3
14660;13814;RbEuS2
8027;13815;AgBiTe2
10335;13816;DyTlS2
26550;138160;TaI5
26552;138168;NaSr3TaO6
26553;138172;NaSr3NbO6
31029;13820;ThSi2Ru2
26582;138308;CsCrF5
26597;138371;Cs2MnV2Cl2O6
31134;13840;MnB4
26784;13841;SrAl2Si2
26613;138437;Tb4In20Ni11
26614;138442;Gd4In20Ni11
26615;138445;Dy5In4Ni2
21841;13845;NaMgF3
9939;13846;SmSi2Ru2
18409;13847;ScSi2Ni2
13191;13848;NaYbS2
26628;138506;La5Si3N9
26629;138510;Gd4CdRh
26631;138519;La4CdCo
26632;138523;Gd4CdRu
26633;138527;La4CdRu
26634;138531;Y4CdRu
26439;13859;CaCu2Sn2
2767;13860;BaFe2P2
26663;138659;ReS2ClO9
13214;13866;RbCeS2
11176;13867;YIn3
18415;13868;ErCu2Si2
30351;13869;SrGa4
26672;138698;SmMoO4F
26673;138702;EuMoO4F
8230;13871;Sm3AlC
22588;13872;Li2CN2
26679;138723;TmMoO4F
5676;13873;BaFeO3
26685;138752;Ca2Si5N8
14070;13876;RbTiS2
24278;13877;RbLaSe2
26689;138770;Eu11Zn6Sb12
26690;138774;Eu11Cd6Sb12
4967;13878;NaTiS2
4206;13879;InBr
12776;13881;Li2NiO2
11124;138856;Y2InNi2
21080;13898;RbCaH3
2801;13900;SrCd2Sb2
26759;139075;P3IrO9
26765;139100;Cs2Mo2O11
26768;139111;Cs9InO4
26850;139472;LiB6O9F
4704;13951;CrAgS2
26861;139516;Cs9ScO4
26863;139524;Pr10C4Br15
26864;139528;CsNa3U4Mo2O20
26879;139595;BaHoCo4O7
25071;13968;NaYbSe2
26903;139696;La5C6Br3
26904;139700;Ce5C6Br3
5379;13977;AgCNO
22335;13978;PrN
5719;13979;FeSe
4723;13981;N
10619;13982;ZrAl
28916;13983;PrRhC2
26938;139857;UTa2S6Cl6O
26940;139866;LiB2H11N2
25373;13991;KAuC2
25494;139966;AuO2F6
16469;139971;K2IrF6
26977;140032;Tc3Se4I
26990;140087;YP3O9
20960;14009;CdH2O2
26999;140130;Sr2ZnS3
23316;14016;CuI
4461;14017;AgNO2
13694;14018;Mn3Si
1960;14022;TiPbO3
19148;14023;Lu2SO2
27964;14024;SmAl2Zn2
12749;14025;TmFe2Si2
9940;14026;YbSi2Ru2
27030;140261;Li2CaSi2N4
27031;140265;SrLi2Si2N4
27032;140269;AlNi12B8
27034;140277;Ba5LiGaN3F5
27053;140362;Eu5Cd2Sb5F
18438;14051;PrCu2Si2
16782;14057;KLaTe2
27107;140583;CoW2Cl10
16044;14059;NaLi2N
25370;14060;RbAuC2
18412;14064;NdCu2Si2
18414;14065;TbCu2Si2
27131;140700;LiNd9Mo16O35
27135;140719;Sr2LiTaN3F
8443;14074;Sc3BPb
15625;14075;HoNi2P2
22811;14076;GeF4
7950;14078;SrP2Ru2
17955;14083;SrSn3Pd
4364;14084;MnH2O2
8468;14085;Sc3TlB
6161;14086;BaCd2Sb2
12311;14087;HoCr2Si2
2062;14088;Sb2Te2Se
12830;14089;ZnB2Ir2
22323;14090;CaSi3Ir
24469;14091;SrCd2Ga2
15020;14095;OsCl2O
1704;14096;SrNi2Ge2
18398;14097;CeFe2Si2
18399;14098;GdFe2Si2
2799;14100;CaCd2Sb2
30833;14101;YbNi2P2
29557;14102;LuCr2Si2
15640;14103;YbZn2As2
16949;14104;Li3Ga2
29594;14105;TmCr2Si2
3105;14107;BaTiO3
13875;14109;Ni3GeC
27810;14110;YbAl2Ga2
11567;14112;TlIO3
13877;14113;HoRh3C
5423;14115;BaTiO3
22090;14118;BaSi3Pd
12601;14120;SrRuO3
19784;14121;KCaF3
5683;14122;LaFeO3
5684;14124;LaMnO3
22093;14125;BaZn2Si2
18388;14128;NdSi2Ru2
15602;14129;SmSi2Pd2
15623;14130;TbNi2P2
18763;14134;ErRh3C
5950;14144;BaMg2P2
11333;14145;NaVF3
27306;141450;U8TiSe17
5696;14146;SrHfO3
25790;14147;MgBe2N2
19550;14149;Sr3SbN
27321;141513;U8FeSe17
27326;141537;U8NiSe17
27327;141541;Ti13Si31Ni40
27329;141550;U8CoSe17
27333;141566;U8CrSe17
27902;14160;AlNi3
21445;14161;SrGe3Ir
5910;14163;LaSi3Ir
3870;14164;ZrSi2Ni2
13905;14166;MgNi3C
12884;14169;SrMoO3
23143;14170;CeAlO3
25371;14204;LiAuC2
27445;142047;CsNdS2
27447;142055;CsEuS2
27450;142067;CsGdS2
20503;14207;PrSi2Rh2
27453;142076;CsErS2
27456;142089;CsTbS2
27469;142139;LiCeSn
4228;142140;GeI2
27521;142355;La4CrS7
27525;142383;Gd4CrS7
27532;142413;La3Fe2S7
27534;142424;La3FeNiS7
16784;14247;KGdTe2
27547;142478;Ce5Rh4
19090;14248;GdGa
20449;14249;SrHfO3
16953;14252;CaZn2P2
3874;14253;AlFe2B2
10554;14254;Al3Pd2
18831;14290;KErS2
28028;14294;EuNi2As2
5651;14295;CaZrO3
5952;14297;BaMg2As2
13911;14298;Rb3BrO
27698;143101;La3AlCoS7
27713;143168;Gd3AlCrS7
27716;143181;La3AlCrS7
18400;14324;DyFe2Si2
10021;14328;TbSi2Rh2
30371;14330;YbGa4
13904;14332;LuRh3C
27757;143350;Dy3Al2
27766;143391;Er3Al2
27788;143486;La3AlFeS7
10636;14349;HoInAg2
8571;14357;Pu
4797;143580;Rb2ZrF6
13753;143596;FeBr3
14068;143649;Te4Pt3
1659;143671;Cu3Se2
12554;143680;PbS
1934;143690;V2O3
2276;143695;Cs2NaBiCl6
2190;143696;FeP4
1730;143701;Ga2S3
2375;143703;BaTeO3
2102;143709;RbCrCl3
29616;143712;Dy2CuGe6
31354;143713;La3Ga2Ni4
2710;143715;BaMnO3
2057;143718;CsCuCl3
1971;143719;KClO3
1669;143720;MgVO3
2839;143722;Cs2S3
2847;143723;BaSi2Ni2
6483;14373;KScO2
2514;143736;LiIO3
1899;143743;CsCdBr3
2492;143749;NpCl4
2500;143751;Cs2RbBiF6
2565;143754;TiFeO3
2230;143756;NaMnCl3
18848;14376;GdGe
2951;143761;RbNiCl3
2638;143762;CsMnI3
20947;143764;LiNbF6
8229;14377;AlPt3C
2864;143776;Na2NiO2
2840;143777;Cs2Se3
29596;14378;YbCr2Si2
2290;143788;CsMnBr3
2868;143794;BaTiS3
2246;143797;CsCrBr3
2107;143800;ScUS3
2796;143801;In2S3
2344;143802;Cs2KMoF6
27577;14381;LuFe2B2
3282;143813;TiNiO3
4447;143814;Pd4S
3314;143815;In2O3
2775;143816;NbS2Cl2
3771;143817;VCuO3
2439;143819;SrB2Rh2
16984;14382;YbZn2P2
1620;143821;Fe3Sn2
1880;143822;K2Se3
1633;143824;MgP4
3599;143825;CuGeO3
2685;143826;CsCrCl3
4900;143827;CsAuCl3
5337;143828;Ga2O3
23404;14383;TlHPd3
3584;143830;Li6Br3N
4009;143831;Cs2NaUCl6
2347;143832;Cs2KRhF6
3739;143833;BaTiS3
3220;143834;Rb2NaMoF6
2797;143836;RbGeCl3
2776;143839;BaVSe3
2143;143840;Dy3Ni2
4401;143841;B3Ru2
4350;143842;NaNbO3
4265;143847;LaB2C2
1646;143848;BaNiO3
10074;14385;KMgH3
3408;143850;CsNO3
3134;143852;BaVS3
3772;143854;Rb3TlF6
4451;143855;BaMnO3
5542;143856;MnCO3
3470;143860;LuBO3
3578;143862;Cs2KAgF6
3065;143863;Ba2UFeO6
2256;143865;UCl4
1826;143868;Cu2Cl2O
3312;143869;BaTaS3
2194;143870;Sc2SO2
5535;143871;LiUO3
4968;143872;Ti3NiS6
2383;143874;K3MoF6
5313;143875;NaTl2RhF6
5956;143876;CdGeO3
2936;143878;Te2Rh3
3152;143879;K2P2Pd
6121;143880;MnNiO3
5258;143884;Bi2O3
4080;143885;CsMgCl3
5358;143887;NaBiO3
3219;143888;KRb2MoF6
2934;143889;Al2Se3
2772;143891;CsScCl3
6748;143893;BaAs2Pd2
4092;143895;K2NaCuF6
4640;143896;Mg3P2
2159;143897;CaSnO3
6243;143899;K2P3
6800;143900;Cs2HgPdCl6
6055;143901;U3Si2
4848;143902;Cr2O3
2711;143903;NdAlO3
3977;143904;CdC2N2
2838;143905;Rb2Se3
1933;143911;Ti2O3
1924;143912;BaBiO3
5962;143914;CaSnB2O6
3755;143915;TiHgO3
6124;143916;BiPbClO2
6250;143917;CsPS3
3774;143918;Rb3YF6
6453;143923;K2ZnO2
5697;143924;MnSnO3
3775;143926;Cs3YF6
4655;143927;CsAuCl3
4801;143928;CdP4
7353;143929;CeB2Ru2
18405;14393;TmFe2Ge2
2609;143930;YSi3Ni
6469;143932;B2O3
7316;143934;EuB2Ir2
4203;143935;Ba2MgUO6
1809;143936;NbCl4
3210;143937;BaNiO3
4781;143939;Be4B
30542;14394;HoSi2Ir2
4272;143940;NaTaO3
3863;143942;VCr2C2
11797;143943;NbFeF6
6713;143944;NbI2O
2871;143945;CeCrS2O
6738;143947;K2SiP2
2518;143948;LiTaO3
6412;143949;Si2N2O
4278;143951;Y2Cl3
6425;143952;Ga2O3
2774;143953;NbSe2Cl2
2501;143954;Rb2NaBiF6
4095;143955;K2NaTlF6
7098;143958;HoNi2B2
6251;143959;KPS3
6275;143960;KSbO3
6993;143967;Ba2ErSbO6
4703;14397;CrCuS2
5484;143970;SrSnB2O6
6990;143971;Ba2EuSbO6
5228;143973;Ni3TeO6
5990;143974;MgSiO3
3553;143977;Cr2S3
27984;14398;BaCr2As2
5866;143980;AgPS3
4096;143983;K2NaYF6
7345;143984;CeP2Rh2
7603;143985;V3Sb2
3267;143988;MgVO3
30829;14399;SmNi2P2
6287;143990;Sr2CuTeO6
4767;143993;Ba2YbReO6
2397;143994;Cs2TlFeF6
5814;143996;InGaO3
4098;143997;Cs2NaTlF6
1722;143999;La2Ni3
3076;144002;LaBO3
7701;144003;KRb2NiF6
31182;144005;DyMnGa
23014;144008;Cs2IrF6
7461;144009;CsTiBr3
5749;144010;Zr3AlN
3823;144013;CdCO3
5186;144016;Lu2S3
5312;144017;KRb2RhF6
8217;14402;Ce3AlC
13096;144020;ZrPdF6
5656;144022;TlFeO2
6449;144024;FeBO3
7354;144026;CeB2Ru2
5869;144028;AlBO3
6991;144029;Ba2TbSbO6
6046;144035;PuI3
5315;144037;K2NaRhF6
8037;144043;NbTe4
22324;14405;CaSi3Pt
9956;144058;EuAl2Au2
30103;14406;EuSi3Ir
7263;144061;Na2PtSe2
7401;144063;Tc2P3
6312;144069;LiNO3
13865;14407;TlBrO3
13866;14408;TlIO3
4276;144083;MnP4
26295;144084;NbBr2O
7958;144090;Nb2Se3
7365;144091;TaAgO3
2125;144092;PdPbO2
10086;144094;Cd3As2
6689;144097;CsCrCl3
15265;14416;NaO3
14901;14417;YMn2Si2
13927;14420;CsCaBr3
13928;14421;CsYbBr3
8226;14422;Mn3AlC
30507;14426;Hf2H2Pd
18413;14427;SmCu2Si2
16956;14428;CaCd2As2
18862;14430;TlInS2
13797;14431;NdSi2Pt2
25799;14432;Yb3PbO
20086;14434;AlBiO3
20087;14435;GaBiO3
5220;14448;SrSnO3
5949;14450;SrCd2P2
5694;14451;CaSnO3
5953;14452;BaCd2As2
6050;144521;K2UF6
26914;144522;Eu3S2F4
3321;144523;PaBr4
10015;144524;Ba2TmRuO6
7239;144525;AlCu
6977;144526;VP4
27963;14453;SmAl4
30456;144539;LaGe2Pt
28228;14454;TmAu4
7994;144543;As3W2
7609;144544;ScSi3Ni
8498;144545;YSi2Ir2
19430;144546;GdMn2
6783;144547;TlCu2O2
6988;144554;Ba2NdSbO6
10595;144557;Th3Al2
6473;144558;Ge2N2O
5465;14456;KVF3
4735;144561;SrCu2O2
8395;144564;TiMnO3
7364;144566;TaAgO3
