material_id;spacegroup
mp-1897837;P1
mp-1898060;P4_2/mbc
mp-1900693;C222_1
mp-1902455;Pc
mp-1919726;I4/mmm
mp-1919766;P4_12_12
mp-1920053;P1
mp-1920060;P2_1/c
mp-1920487;P-1
mp-1920881;Pmma
mp-1921008;P6_222
mp-1921057;C2/m
mp-1921153;Cm
mp-1921231;I4/mmm
mp-1921326;Pnma
mp-1921369;Pa-3
mp-1921617;F-43m
mp-1921852;Pnma
mp-1921866;P6_3/mmc
mp-1921897;Cc
mp-1922562;P6_3mc
mp-1922710;C2/m
mp-1922811;P4/mmm
mp-1922852;P-3m1
mp-1922879;C2/c
mp-1923093;P4/nmm
mp-1923182;P6/mmm
mp-1923601;R3m
mp-1923848;P2
mp-1923862;P-3m1
mp-1923932;P321
mp-1924018;P4/nmm
mp-1924029;P1
mp-1924184;Pm-3m
mp-1924375;P6_3/mmc
mp-1924376;P4/mmm
mp-1924669;P6_3/mmc
mp-1924738;Fm-3m
mp-1924984;P6/mmm
mp-1925532;C2/c
mp-1925622;Pmna
mp-1925691;P1
mp-19257;Pm-3m
mp-1925931;P6_3/mmc
mp-1925932;Immm
mp-19260;C2/c
mp-1926443;Cmcm
mp-1926687;P6_3mc
mp-1926863;Immm
mp-1926948;F-43m
mp-1927466;I4/mmm
mp-1927959;Pn-3m
mp-1928169;P6_3/mmc
mp-1928348;R-3m
mp-1928483;I4_1md
mp-1928704;C2/m
mp-1929023;Pnma
mp-1929195;P6_322
mp-1929203;F-43m
mp-1929349;P-6m2
mp-1929487;I-4
mp-1929731;Pc
mp-1929783;Pnma
mp-1930415;P4/nmm
mp-1930538;C2/c
mp-1930644;C2/c
mp-1930795;P2_1/c
mp-1930853;P3_221
mp-1930863;P2_1/m
mp-1931161;I4/mmm
mp-1931722;P6_3mc
mp-1932256;Fm-3m
mp-1932509;P4/mbm
mp-1932517;R-3c
mp-1932647;Pm
mp-1932957;P6_3/mmc
mp-1932977;C2/m
mp-1933162;I2_13
mp-1933461;P2/c
mp-1933764;P-31m
mp-1933931;C2/c
mp-1934014;P6/mmm
mp-1934051;R-3
mp-1934144;P622
mp-1934681;P-1
mp-1934741;Fm-3m
mp-1934815;P-31m
mp-1934827;P-62m
mp-1934932;Fd-3m
mp-1935076;P4_2/m
mp-1935269;Cmcm
mp-1936350;R-3m
mp-1936359;Cmcm
mp-1937001;I4_1/amd
mp-1937137;R-3c
mp-1938371;R-3
mp-1939249;Fmmm
mp-1939286;I4/mmm
mp-1939423;Imma
mp-1942987;P4_12_12
mp-1960;Fm-3m
mp-19713;P6_3/mmc
mp-19745;P-62m
mp-19769;Pm-3m
mp-19788;C2/m
mp-19790;P-1
mp-1982639;Pnma
mp-1982799;P6_3/mmc
mp-1984845;P1
mp-1986422;C2/m
mp-19867;P4/nmm
mp-1986945;P6/mcc
mp-19959;P4/nmm
mp-20025;I-4
mp-20042;P6_3/mmc
mp-20165;P4/mbm
mp-20195;P4/nmm
mp-20269;F-43m
mp-20352;I4/mmm
mp-2039;P6_3/mmc
mp-20490;Pnma
mp-20503;Pm-3m
mp-20597;Pnma
mp-2068;R-3c
mp-20700;I4/mmm
mp-20723;P4/mbm
mp-20735;Pm-3m
mp-20779;P4/nmm
mp-20789;P-62m
mp-20822;P4/nmm
mp-20879;P6_3/mmc
mp-20920;Pm-3m
mp-21201;P6/mmm
mp-21208;P321
mp-21242;P-6m2
mp-21298;I4_1/amd
mp-21305;P6/mmm
mp-21376;I4/mmm
mp-21423;P-3m1
mp-21492;P-62m
mp-2192;P6_3/mmc
mp-22214;P-3m1
mp-22247;Pnma
mp-2225;P6_3/mmc
mp-22263;Pm-3m
mp-22351;Pm-3m
mp-22522;Pnma
mp-2256;Fd-3m
mp-22566;R-3m
mp-228;P-3m1
mp-22870;Cmcm
mp-22957;P4/nmm
mp-23033;R-3m
mp-2313;P4/mmm
mp-2314;Pm-3m
mp-23164;Pnma
mp-23183;P6_3/m
mp-23200;Cmcm
mp-23499;Fm-3m
mp-23685;Pbca
mp-23804;Fm-3m
mp-23956;I4/mmm
mp-2417;Pm-3m
mp-2436;P6/mmm
mp-24420;Fm-3m
mp-256;Fm-3m
mp-2582;Fddd
mp-2713;Pm-3m
mp-27303;Ibam
mp-27339;P2_1/c
mp-2741;Fm-3m
mp-27419;R-3
mp-2749;Fd-3m
mp-27507;R-3m
mp-27616;Pmmn
mp-27638;R-3m
mp-27639;Cmcm
mp-2769;Fd-3m
mp-27820;P2_12_12_1
mp-27893;Pnma
mp-27910;R-3m
mp-27923;R-3m
mp-27984;P4/nmm
mp-27985;P4/nmm
mp-27999;R-3m
mp-28116;P-3m1
mp-28156;P-1
mp-28240;R3m
mp-28295;Pmn2_1
mp-2839;I4/mmm
mp-28607;P6_3/mmc
mp-28698;I4/m
mp-28741;Pmna
mp-288;P4_2/mmc
mp-28978;I4_1md
mp-29327;P4/nmm
mp-29419;P-1
mp-29487;R-3
mp-29585;R-3m
mp-29644;P-3m1
mp-29862;Pnma
mp-29941;P-3m1
mp-29973;C2/m
mp-30110;C2/c
mp-30151;P2_1/m
mp-30183;I4/mmm
mp-30379;Pnma
mp-30404;F-43m
mp-30413;F-43m
mp-30466;F-43m
mp-30469;P6/mmm
mp-3048;P-3m1
mp-30770;P6_3mc
mp-30780;Pnma
mp-30825;Pm-3m
mp-30855;P6_3/mmc
mp-30946;C2/m
mp-31091;P4/mbm
mp-31163;P6/mmm
mp-31178;I4/mmm
mp-31185;Fm-3m
mp-31217;Cmmm
mp-31286;P6_3cm
mp-31433;Cmmm
mp-31481;Pnma
mp-31489;P2_1/c
mp-3204;Pnma
mp-32163;I-42m
mp-32241;C2
mp-32274;C2/m
mp-32277;C2/c
mp-32667;P2_1/c
mp-32895;Fd-3m
mp-33216;Pn-3m
mp-3336;R-3c
mp-33916;C2/m
mp-34150;C2/m
mp-34251;C2/m
mp-34362;C2/m
mp-3455;I4/mmm
mp-34754;C2/m
mp-3551;P-42_1m
mp-3552;Pbcn
mp-37328;C2/m
mp-38882;C2/m
mp-3915;R-3m
mp-3927;P6_3/mmc
mp-3982;Cmcm
mp-3997;I4/mmm
mp-4001;P6_3/mmc
mp-4009;Cmcm
mp-4106;P-62m
mp-4117;Ccc2
mp-4158;I4/mmm
mp-4190;R-3
mp-425;P6/mmm
mp-4438;Pnma
mp-4613;P6_3/mmc
mp-4764;P-3m1
mp-4796;I4/mmm
mp-4804;P-1
mp-4873;I4/mmm
mp-504750;R-3m
mp-504757;R-3m
mp-504785;P4/nmm
mp-504786;P4/nmm
mp-505166;P-1
mp-505167;P2/c
mp-505297;F-43m
mp-505524;P-3m1
mp-505611;I4/mmm
mp-5057;I4/mmm
mp-505793;C2/c
mp-510086;Cmcm
mp-510140;Cmcm
mp-510289;P4/mbm
mp-510319;Fm-3m
mp-510703;P2_1/c
mp-5166;I4/mmm
mp-5192;R-3c
mp-530546;P6/m
mp-532105;P6/mmm
mp-541507;Pna2_1
mp-541622;C2/m
mp-541837;R-3m
mp-542132;P4/nmm
mp-542232;P2_1/c
mp-542814;P2_12_12_1
mp-542915;I4/mmm
mp-545488;P2/c
mp-545548;C2/m
mp-545569;P4_12_12
mp-545597;P6_222
mp-545719;I4_122
mp-545995;P3_121
mp-546546;R32
mp-546665;P4/mmm
mp-546794;I-42d
mp-546910;Pm-3m
mp-547211;I-42d
mp-547960;P3_221
mp-548081;P3_221
mp-548266;P3_221
mp-548401;P3_221
mp-548583;P3_221
mp-548735;P3_221
mp-548913;P3_221
mp-549166;P3_221
mp-549487;I4/mmm
mp-551214;C2/m
mp-551675;I4/mmm
mp-552120;R-3m
mp-5528;R-3m
mp-553090;Fm-3m
mp-553881;Pc
mp-553945;Pmn2_1
mp-553993;I4_1/amd
mp-554015;R-3m
mp-554089;Pna2_1
mp-554151;I-4
mp-554175;I4/mcm
mp-554243;P6_522
mp-554258;I4/mcm
mp-554267;I4_1/amd
mp-554355;P4/mmm
mp-554397;Pcca
mp-554498;P622
mp-554543;I4/mcm
mp-554573;Ama2
mp-554665;P4_2/mcm
mp-554682;I-4
mp-554755;P4_2/mmc
mp-554776;P2_1/c
mp-554822;P-3
mp-554926;Pna2_1
mp-554946;Imm2
mp-555103;R-3
mp-555147;Cc
mp-555165;I4_1/acd
mp-555211;I4/mmm
mp-555235;Cc
mp-555251;Ima2
mp-555292;P2_1/c
mp-555355;P622
mp-555382;Pna2_1
mp-555394;Imma
mp-555411;Fddd
mp-555443;P2_1/c
mp-555483;Fddd
mp-555497;Ia3
mp-555521;I4_1/amd
mp-555544;Fddd
mp-555556;P4_2/mbc
mp-555676;Pnnn
mp-555700;I4_1/amd
mp-555740;Ia3
mp-555791;Im-3m
mp-555823;P622
mp-555891;P2_1
mp-555960;P-1
mp-556027;R-3c
mp-556044;P-31c
mp-556048;I4/mmm
mp-556068;Im-3m
mp-556088;Ccce
mp-556110;Pbca
mp-556118;P6_322
mp-556132;Pcca
mp-556218;Cmc2_1
mp-556257;Fd-3c
mp-556262;P-1
mp-556274;P2_1
mp-556319;P1
mp-556376;P2
mp-556382;P4/nmm
mp-556454;C222
mp-556464;P-31c
mp-556469;P-1
mp-556537;I2_13
mp-556553;C2
mp-556564;P4/nnc
mp-556588;P1
mp-556591;Fmmm
mp-556611;P2_1/c
mp-556654;P2_1/c
mp-556662;C2
mp-556788;P1
mp-556812;R-3c
mp-556880;P1
mp-556882;P2_1/c
mp-556961;P2_12_12_1
mp-556963;P-31m
mp-556983;Imma
mp-556985;P1
mp-556994;P1
mp-557004;P1
mp-557017;P4/nnc
mp-557024;Pm-3n
mp-557076;R-3c
mp-557118;C222_1
mp-557134;C2
mp-557182;P2_1/c
mp-557194;P-31m
mp-557211;P6_3/mcm
mp-557223;C222_1
mp-557244;I2_12_12_1
mp-557264;Cmc2_1
mp-557316;C2/c
mp-557465;Pccn
mp-557591;Pm-3n
mp-557653;Pm
mp-557713;P2_1/c
mp-557723;P6_422
mp-557771;R-3c
mp-557814;Pm-3n
mp-557837;C2/c
mp-557873;P1
mp-557881;Cm
mp-557894;P2_1/m
mp-557930;I-42m
mp-557933;Imma
mp-558025;Pnnm
mp-558115;R-3
mp-558200;P-4n2
mp-558203;P4/mbm
mp-558301;C2/m
mp-558326;Imma
mp-558351;C2/m
mp-558366;Pban
mp-558374;Pa3
mp-558564;C2/m
mp-558569;R-3
mp-558598;I432
mp-558733;C2/c
mp-558811;P4_2/mmc
mp-558864;R-3
mp-558891;Ia-3d
mp-558931;Fm-3c
mp-558947;P4/nmm
mp-559091;P6_322
mp-559273;P6_222
mp-559313;Cmce
mp-559347;P4_2/nbc
mp-559360;P2_1/m
mp-559389;R-3
mp-559545;Pmc2_1
mp-559550;R-3
mp-559605;R-3m
mp-559655;Pnma
mp-559721;P2_1/c
mp-559740;P6_3/mmc
mp-559741;Pbcn
mp-559829;Ia-3d
mp-559860;Ccce
mp-559872;P4_32_12
mp-559928;P6_3/mmc
mp-559962;Fm-3m
mp-560008;Cmc2_1
mp-560030;Pmc2_1
mp-560064;C2/c
mp-560131;I-42m
mp-560152;P-42_1c
mp-560155;P2/c
mp-560203;Pbcn
mp-560210;P4_12_12
mp-560252;P4_12_12
mp-560275;Pna2_1
mp-560336;Imma
mp-560449;I4/mmm
mp-560511;P4_32_12
mp-560527;Cmcm
mp-560708;P2/m
mp-560754;P4/nbm
mp-560809;Cmcm
mp-560826;Cmcm
mp-560836;P23
mp-560882;Pmc2_1
mp-560920;Cmcm
mp-560922;Fd-3m
mp-560941;Cmcm
mp-560954;I4_122
mp-560973;Cmcm
mp-560998;Cmmm
mp-561090;Fd-3m
mp-561116;P4_12_12
mp-561181;Amm2
mp-561291;P-4c2
mp-561301;Pn-3m
mp-561351;Pmmn
mp-561488;R-3m
mp-561561;Fm-3m
mp-561628;C2/m
mp-561634;P4/mmm
mp-562490;C2/c
mp-5640;F-43m
mp-565780;Pna2_1
mp-566409;R-3
mp-567290;P6_3mc
mp-567422;F-43m
mp-567589;Pm-3m
mp-567772;I-43d
mp-567808;I4/mmm
mp-567840;I4/mmm
mp-568021;Pm-3m
mp-568342;R-3m
mp-568516;Fm-3m
mp-568666;C2/m
mp-569008;Pnnm
mp-569151;P6_3/mmc
mp-569630;P6_3/mmc
mp-569940;P6_3/mmc
mp-569974;I4/mmm
mp-569981;P6_3/mmc
mp-570173;P4/mnc
mp-570397;C2/c
mp-570428;Pm-3m
mp-570960;P6_3/mmc
mp-570991;Immm
mp-571112;P6_3/mmc
mp-571296;I4/mmm
mp-571453;P2_1/c
mp-571492;Pmna
mp-572283;P4/n
mp-573327;P6_3/mmc
mp-573651;F-43m
mp-574266;I4_1/a
mp-5769;P2/c
mp-581967;P2
mp-582988;P1
mp-5837;Pnma
mp-592;Pm-3m
mp-600000;Imma
mp-600001;P-4m2
mp-600002;P4_2/mmc
mp-600003;I4/mmm
mp-600004;Cmcm
mp-600005;Im-3m
mp-600006;P4/mcc
mp-600007;Pmma
mp-600014;Pnma
mp-600015;P4/nmm
mp-600016;I4_1/amd
mp-600018;Cmme
mp-600022;Pmmn
mp-600023;Fm-3m
mp-600024;Pnma
mp-600026;Pnnm
mp-600027;Cmcm
mp-600028;Ia-3d
mp-600029;Cmcm
mp-600031;Imma
mp-600032;Cmcm
mp-600033;Im-3m
mp-600037;Imma
mp-600038;Pmma
mp-600039;Cmcm
mp-600041;Cmce
mp-600045;Cmce
mp-600049;C222_1
mp-600050;Pmna
mp-600051;Cmce
mp-600052;Cmcm
mp-600053;Pmmn
mp-600054;P4_122
mp-600055;Amm2
mp-600057;Imma
mp-600059;P-4
mp-600060;Pnma
mp-600061;Pmma
mp-600063;Cmcm
mp-600065;Cmce
mp-600067;I-4m2
mp-600068;Cccm
mp-600070;Pbcm
mp-600071;Fmm2
mp-600072;P4/nmm
mp-600076;P4/nnc
mp-600078;I4_1/amd
mp-600080;P4_2/mmc
mp-600083;Pmmn
mp-600084;Ibam
mp-600085;I4/mmm
mp-600091;Imm2
mp-600096;I-43m
mp-600098;Cmcm
mp-600109;P4_2/ncm
mp-600111;Cmcm
mp-601253;P-62c
mp-604;C2/c
mp-604637;I-42d
mp-604717;P4_12_12
mp-610631;P6_3mc
mp-611406;R-3
mp-611773;C2/c
mp-613384;Pm-3m
mp-613509;P4_2/mmc
mp-614481;Fm-3m
mp-614875;R3m
mp-614918;P4/nmm
mp-615993;C2/m
mp-618578;Pna2_1
mp-622375;P-1
mp-622636;Fm-3m
mp-623;P4/mmm
mp-623452;I4/mmm
mp-623782;P1
mp-6297;C2/c
mp-630865;P2_1/c
mp-632485;C2/m
mp-632539;P1
mp-634755;Cm
mp-637224;Ia3
mp-638005;Pbam
mp-638033;P4_322
mp-638035;R-3c
mp-638038;P4/nbm
mp-638049;F4_132
mp-639463;Pmma
mp-639478;Pm-3m
mp-639480;P4_2/mmc
mp-639506;I2_12_12_1
mp-639511;I4/mmm
mp-639512;Pm-3n
mp-639558;Cmmm
mp-639682;I-4m2
mp-639695;Pmma
mp-639705;I4_1/amd
mp-639724;Cmcm
mp-639733;Pca2_1
mp-639734;I4/mmm
mp-639741;Im-3m
mp-639748;Pbcn
mp-640556;Cc
mp-640909;P3_221
mp-640917;P3_221
mp-641703;P-1
mp-641897;R-3
mp-642279;Fm-3m
mp-643;Fm-3m
mp-643273;Cmmm
mp-643701;Pbcn
mp-644292;P-3m1
mp-644923;I-4m2
mp-646895;C2/c
mp-648117;P-1
mp-651707;C2/c
mp-653288;I4_1/amd
mp-6537;P2_1/c
mp-653763;Cmme
mp-654462;Pmma
mp-654463;P4_2/mmc
mp-654464;Pmma
mp-654465;Pnnm
mp-654466;P-4m2
mp-654467;Im-3m
mp-654468;Imma
mp-654469;Pmma
mp-654470;Cmcm
mp-654471;I4/mmm
mp-654472;I4_1/amd
mp-654473;Im-3m
mp-654474;Cmcm
mp-654475;I-4m2
mp-654476;Pmma
mp-654477;P4/mcc
mp-654478;Cmme
mp-654479;P4_2/mmc
mp-654480;Pm-3m
mp-654481;Amm2
mp-654482;Cmcm
mp-654483;P4/nmm
mp-654484;P4_2/mmc
mp-654485;Pmma
mp-654486;Fm-3m
mp-654487;I2_12_12_1
mp-654488;Cmce
mp-654489;Cmcm
mp-654490;Cccm
mp-654491;Pnma
mp-654492;Cmmm
mp-654493;Cmcm
mp-654494;Pm-3n
mp-654495;Pca2_1
mp-654496;Pmmn
mp-654497;Cmcm
mp-654498;Pnma
mp-654499;P4_2/mmc
mp-654500;Cmcm
mp-654501;C222
mp-654502;Cmce
mp-654503;Pmma
mp-654504;Cmce
mp-654505;Ia-3d
mp-654506;I4_1/amd
mp-654507;I4/mmm
mp-654508;I4/mmm
mp-654509;Im-3m
mp-654510;P-4
mp-654511;Pmma
mp-654512;C222_1
mp-654513;Cmcm
mp-654514;Pbcn
mp-654515;P-4m2
mp-654516;Cmcm
mp-654517;Im-3m
mp-654518;I-4m2
mp-654519;Pmmn
mp-654520;Immm
mp-654521;Imma
mp-654522;Cmmm
mp-654523;I4_1/amd
mp-654524;Pmna
mp-654525;Cmce
mp-654526;Im-3m
mp-654527;I4/mmm
mp-654528;Cmcm
mp-654529;I4/mmm
mp-654530;Pbcm
mp-654531;Pmma
mp-654532;Pm-3m
mp-654533;Fmm2
mp-654534;Pmmn
mp-654535;I4_1/amd
mp-654536;Imma
mp-654537;P4/nnc
mp-654538;Fm-3m
mp-654539;Cmcm
mp-654540;P4_2/mmc
mp-654541;Pnnm
mp-654542;Imma
mp-654543;I-4m2
mp-654544;Imm2
mp-654545;Pmma
mp-654546;P4_122
mp-654547;Cmcm
mp-654548;P4/mcc
mp-654549;Cmme
mp-654550;Pnma
mp-654551;Cccm
mp-654552;I2_12_12_1
mp-654553;I4_1/amd
mp-654554;P4_2/mmc
mp-654555;Im-3m
mp-654556;Cmcm
mp-654557;P4_2/mmc
mp-654558;I-43m
mp-654559;Pmma
mp-654560;P4/nmm
mp-654561;Ia-3d
mp-654562;Imma
mp-654563;P-4m2
mp-654564;I-4m2
mp-654565;Im-3m
mp-654566;I4/mmm
mp-654567;P4/nmm
mp-654568;Amm2
mp-654569;I4/mmm
mp-654570;I4/mmm
mp-654571;Cmce
mp-654572;P-4
mp-654573;P4_2/mmc
mp-654574;Imma
mp-654575;Cmcm
mp-654576;Cmce
mp-654577;Cmcm
mp-654578;Ibam
mp-654579;C222
mp-654580;Cmcm
mp-654581;Pnma
mp-654582;I4_1/amd
mp-654583;I4/mmm
mp-654584;Im-3m
mp-654585;I4/mmm
mp-654586;C222_1
mp-654587;Cmmm
mp-654588;Cmce
mp-654589;Pmmn
mp-654590;Fmm2
mp-654591;Cmcm
mp-654592;Pm-3n
mp-654593;Cmcm
mp-654594;Pmma
mp-654595;Cmcm
mp-654596;Pca2_1
mp-654597;Cmcm
mp-654598;Cmmm
mp-654599;Pmma
mp-654600;P4_2/ncm
mp-654601;Fm-3m
mp-654602;Cmce
mp-654603;Cmcm
mp-654606;Pmna
mp-654607;I4_1/amd
mp-654611;P4_2/mnm
mp-654618;Pnnm
mp-654619;Pnma
mp-654620;Cmcm
mp-654621;Fmm2
mp-654622;Cmcm
mp-654623;I4/mmm
mp-654624;C222_1
mp-654625;C222
mp-654626;Cmce
mp-654627;Cmmm
mp-654628;Im-3m
mp-654630;Cmcm
mp-654631;Cmce
mp-654640;Pnma
mp-654654;Cmcm
mp-654657;Pca2_1
mp-654658;Cmcm
mp-654659;Pmma
mp-654660;Cmmm
mp-654665;Cmce
mp-654672;P4_2/mnm
mp-654678;I4_1/amd
mp-654679;P4_2/ncm
mp-654681;Pmmn
mp-654685;Pmna
mp-654692;Pm-3n
mp-654703;Pnma
mp-654740;P4_2/mnm
mp-654752;Pbcn
mp-654795;R-3m
mp-655002;R-3
mp-655006;R-3
mp-655054;P4_12_12
mp-655163;Pa3
mp-655195;P4/nmm
mp-655230;P4/nmm
mp-655324;F-43m
mp-655326;F-43m
mp-655346;Fm-3m
mp-655349;Fm-3m
mp-655431;Pm-3m
mp-655484;Pbca
mp-655495;I-42d
mp-655510;P6_3mc
mp-655513;Fd-3m
mp-655516;I-42d
mp-655548;P3_221
mp-655551;P3_221
mp-655559;P3_221
mp-655599;Pbam
mp-655639;Fm-3m
mp-655688;Pbcn
mp-655828;P-43m
mp-655843;Fm-3m
mp-655844;P6_322
mp-655937;P4_12_12
mp-655955;R-3m
mp-656158;Fm-3m
mp-656253;I-4
mp-656282;P3_221
mp-656283;P4/nmm
mp-656285;P3_121
mp-656303;Pbcn
mp-656314;P2_1
mp-656478;Cmcm
mp-656498;Fm-3m
mp-656510;Pnnm
mp-656554;Fm-3m
mp-656576;Fm-3m
mp-656583;R-3m
mp-656701;P4/nmm
mp-656707;R3m
mp-656709;Fm-3m
mp-656720;Fm-3m
mp-656784;Fm-3m
mp-656831;R-3
mp-656865;Pm-3m
mp-656898;F-43m
mp-656948;Fm-3m
mp-657130;Pm-3m
mp-657137;Pm-3m
mp-657159;P4/mmm
mp-657164;P4/mmm
mp-657165;P4/mmm
mp-657235;C2/c
mp-657249;P4_12_12
mp-657663;P2_1/c
mp-657683;Pnma
mp-657718;P6_222
mp-657725;P2_13
mp-657726;P6_3/mmc
mp-657736;C222_1
mp-657871;R-3
mp-657908;Pa3
mp-657976;C2/m
mp-657986;P1
mp-658025;Fm-3m
mp-658055;Pa3
mp-658068;P4_32_12
mp-658231;Pbca
mp-658377;P6_3mc
mp-658380;Fd-3m
mp-658400;I-42d
mp-658457;I4_122
mp-658530;R32
mp-658537;P2/c
mp-658538;C2/m
mp-658542;R-3
mp-658543;R-3c
mp-658546;R-3c
mp-658572;P3_221
mp-658607;P2_1/c
mp-658724;P4_12_12
mp-659018;P-43m
mp-659032;P6_322
mp-659115;P4_12_12
mp-659125;R-3m
mp-659418;I-4
mp-659433;P4/nmm
mp-659434;P3_221
mp-659440;P3_121
mp-659459;Pbcn
mp-659468;R-3c
mp-659479;P2_1
mp-659507;Imma
mp-659525;P-42_1m
mp-659616;Cmcm
mp-659653;Pnnm
mp-659720;R-3m
mp-659913;Cmc2_1
mp-659939;Pnma
mp-659940;P4/nmm
mp-660001;P6_222
mp-660008;P6_3/mmc
mp-660023;C222_1
mp-660029;R-3m
mp-660086;Pmna
mp-660093;P4/nmm
mp-660107;R3m
mp-660110;Fm-3m
mp-660175;R-3
mp-660209;R-3c
mp-660368;I4/mmm
mp-660577;P-1
mp-660581;R-3
mp-660590;R-3
mp-660654;P4/nmm
mp-660663;R-3m
mp-660758;Pna2_1
mp-660772;I-4
mp-660787;Pm-3m
mp-660811;I4_1md
mp-660880;R-3
mp-661020;Pc
mp-661142;Cc
mp-661217;P6_3mc
mp-661226;Pa3
mp-661374;P4/nmm
mp-661442;P4/nmm
mp-661560;C2/c
mp-661614;I-42m
mp-661707;P-1
mp-661870;P-3m1
mp-662071;P6_3/mmc
mp-662109;C2/m
mp-662249;Pnma
mp-662272;Pnma
mp-662281;Pnma
mp-662322;C2
mp-662343;C2
mp-662353;C2
mp-662388;Pmc2_1
mp-662395;Pmc2_1
mp-662399;Pmc2_1
mp-662581;P6_422
mp-662706;C2/m
mp-662779;C2/c
mp-662808;Pbcn
mp-662815;C2/c
mp-662859;Pmmn
mp-662873;P4_12_12
mp-662881;P1
mp-662883;C2/c
mp-662899;Cmcm
mp-662972;Pm-3m
mp-663284;P-3m1
mp-663370;P4_2/mcm
mp-663371;P6_3/mmc
mp-663372;P-4n2
mp-663375;I4/mcm
mp-663377;R-3m
mp-663378;I4_1/amd
mp-663380;Fddd
mp-663390;Pmc2_1
mp-663422;P1
mp-663450;P2_1/c
mp-663539;P6_3mc
mp-663541;R-3m
mp-663544;Fd-3m
mp-663557;R-3
mp-663614;P4/nmm
mp-663622;I2_13
mp-663625;Ia3
mp-663697;I4_122
mp-663792;P-3m1
mp-663875;C2/m
mp-663951;R32
mp-663966;P2/c
mp-663990;R-3
mp-663992;P3_221
mp-663996;R-3c
mp-664029;P-3m1
mp-664056;P1
mp-664078;C2/m
mp-664169;R-3m
mp-664171;P2_1/c
mp-664173;Cc
mp-664231;P-1
mp-664401;R-3m
mp-664770;P3_221
mp-664908;I-4
mp-664911;P4/nmm
mp-664912;P3_121
mp-664918;I4/mmm
mp-664997;R-3c
mp-665;P-3m1
mp-665027;P-42_1m
mp-665120;Cmcm
mp-665150;P6_3/m
mp-665163;Pnnm
mp-665179;P4_2/mmc
mp-665212;P4_2/mmc
mp-665229;P4_2/mmc
mp-665298;Pmn2_1
mp-665302;Pnma
mp-665338;P2_1/c
mp-665365;Pnma
mp-665380;P2_13
mp-665511;Ibam
mp-665602;Pa-3
mp-665723;R-3m
mp-665741;C2/c
mp-665747;Pnma
mp-665806;P6/mmm
mp-665823;Pbcn
mp-665869;P2_1/c
mp-665923;C2/m
mp-665992;Cmc2_1
mp-666015;P1
mp-666158;P4_32_12
mp-666162;C222_1
mp-666166;Ima2
mp-666169;P2
mp-666208;Ccc2
mp-666247;P4_2/mbc
mp-666329;P2/c
mp-666343;R-3
mp-666415;C2/m
mp-666437;P4_32_12
mp-666517;C2/c
mp-666550;Pmn2_1
mp-666554;P2_1/c
mp-667059;P-3
mp-667071;Pnma
mp-667155;P-3m1
mp-667368;Immm
mp-667371;Pbcm
mp-667373;Pmna
mp-667376;Cmce
mp-667377;Cmce
mp-667383;C2/m
mp-667448;I-4
mp-667456;P2_12_12_1
mp-667783;Pbca
mp-667992;P4/nbm
mp-668137;Fd-3m
mp-668138;P23
mp-668143;Cmcm
mp-668145;R-3m
mp-668148;P-4c2
mp-668149;P6_3/mmc
mp-668151;Pm-3n
mp-668152;P4_2/mbc
mp-668155;I-42m
mp-668156;Pnnn
mp-668158;Pa3
mp-668159;P622
mp-668160;P6_422
mp-668161;P6_3/mcm
mp-668162;Pm-3n
mp-668164;Pccn
mp-668165;Im-3m
mp-668166;Pban
mp-668167;Pcca
mp-668168;Pcca
mp-668169;I4_122
mp-668170;P-31m
mp-668171;I4/mcm
mp-668173;Ia3
mp-668178;P-31c
mp-668180;I4_1/amd
mp-668189;P4/nnc
mp-668310;P1
mp-668402;C2/m
mp-668406;R-3c
mp-668409;P2_12_12_1
mp-668415;C2/c
mp-668512;R-3
mp-668541;I4_1/amd
mp-668693;Imm2
mp-668723;Imma
mp-668740;C2/m
mp-668849;R-3
mp-668883;F4_132
mp-668936;P1
mp-668945;R32
mp-668980;I-4m2
mp-669096;P2_1
mp-669125;Imma
mp-669242;I4/mmm
mp-669251;R-3c
mp-669283;P6_3/m
mp-669316;Pmn2_1
mp-669332;R-3m
mp-669426;P2_1/c
mp-669499;P2_1/c
mp-669531;Fm-3m
mp-669673;Cmc2_1
mp-669740;P6_222
mp-669744;Cmcm
mp-669750;R-3m
mp-669752;Pnma
mp-669755;P6_3/mmc
mp-669776;C222_1
mp-669782;R-3m
mp-669822;R3m
mp-669845;Fm-3m
mp-669864;Pmna
mp-669916;R-3c
mp-670050;I4/mmm
mp-670210;R-3
mp-670242;Cmcm
mp-670268;R-3m
mp-670351;Pna2_1
mp-670357;I-4
mp-670367;P-1
mp-670380;Pm-3m
mp-670416;I4_1md
mp-670551;Ibam
mp-670592;Pc
mp-670681;Cc
mp-670734;P6_3mc
mp-670754;Pa-3
mp-670924;P4/nmm
mp-671087;P1
mp-671112;P1
mp-671159;Cmcm
mp-671169;R-3m
mp-671187;P-1
mp-671218;P-3m1
mp-671255;P-1
mp-671412;P6_3/mmc
mp-671472;C2/m
mp-671613;P4/nmm
mp-671867;C2/m
mp-672093;R-3m
mp-672114;C2/m
mp-672298;I4/mmm
mp-672408;P3_221
mp-672413;P4/nmm
mp-672421;P-3m1
mp-672480;Pbam
mp-672702;F-43m
mp-672821;P-3m1
mp-672869;P6_322
mp-672873;P-43m
mp-672949;P6_422
